elapsed,responseMessage,bytes,URL
7800,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6199,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8429,Service Unavailable.,1990,http://ec2.insiderpages.com/b/15238814601/shurgard-storage-centers-renton
10525,Service Unavailable.,1617,http://ec2.insiderpages.com/store_finder/find/colortyme
8905,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/huddle_house/Chicago/IL
9588,Service Unavailable.,1594,http://ec2.insiderpages.com/store_finder/find/borders
7429,Service Unavailable.,80,http://ec2.insiderpages.com/
7936,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6816,Service Unavailable.,1605,http://ec2.insiderpages.com/store_finder/find/bank_of_america
34,Not Found,2293,http://ec2.insiderpages.com/${IP_STORE_g1}
1085,Not Found,2353,http://ec2.insiderpages.com/${IP_STORE_g1}
1686,Not Found,2287,http://ec2.insiderpages.com/${IP_STORE_g1}
1788,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
1828,Not Found,2326,http://ec2.insiderpages.com/${IP_STORE_g1}
2044,Not Found,2323,http://ec2.insiderpages.com/${IP_STORE_g1}
2431,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
8399,Not Found,2293,http://ec2.insiderpages.com/${IP_STORE_g1}
8978,OK,95451,http://ec2.insiderpages.com/store_finder
8986,Not Found,2319,http://ec2.insiderpages.com/${IP_STORE_g1}
7863,OK,95781,http://ec2.insiderpages.com/store_finder
7894,OK,95862,http://ec2.insiderpages.com/store_finder
10532,Service Unavailable.,1957,http://ec2.insiderpages.com/b/3710073065/discount-auto-parts-paramount
7612,Service Unavailable.,1934,http://ec2.insiderpages.com/b/15257948141/lumber-liquidators-tukwila
7749,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7826,Service Unavailable.,1968,http://ec2.insiderpages.com/b/3710098556/marble-slab-creamery-san-jose
8079,Service Unavailable.,1649,http://ec2.insiderpages.com/store_finder/find/electronics_boutique
7139,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/staybridge_suites/Philadelphia/PA
7359,Service Unavailable.,1618,http://ec2.insiderpages.com/store_finder/find/home_depot
8190,Service Unavailable.,1629,http://ec2.insiderpages.com/store_finder/find/famous_footwear
7865,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/longs_drug_stores/LosAngeles/CA
8377,Service Unavailable.,1617,http://ec2.insiderpages.com/store_finder/find/ticketmaster
7662,Service Unavailable.,1601,http://ec2.insiderpages.com/store_finder/find/noahs_bagels
8607,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9113,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/carquest_auto_parts/Denver/CO
8924,Service Unavailable.,80,http://ec2.insiderpages.com/
8380,OK,95746,http://ec2.insiderpages.com/store_finder
7575,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
9237,OK,95824,http://ec2.insiderpages.com/store_finder
8601,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8095,Service Unavailable.,80,http://ec2.insiderpages.com/
8004,Service Unavailable.,80,http://ec2.insiderpages.com/
9320,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9209,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9402,Service Unavailable.,80,http://ec2.insiderpages.com/
9428,Service Unavailable.,80,http://ec2.insiderpages.com/
9746,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/publix_super_markets/NewYork/NY
9741,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9722,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9469,Service Unavailable.,80,http://ec2.insiderpages.com/
9781,Service Unavailable.,80,http://ec2.insiderpages.com/
9810,Service Unavailable.,80,http://ec2.insiderpages.com/
8158,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
9826,Service Unavailable.,1828,http://ec2.insiderpages.com/b/3714402579/quiznos-chicago-6
9814,Service Unavailable.,80,http://ec2.insiderpages.com/
9861,Service Unavailable.,80,http://ec2.insiderpages.com/
15091,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
6848,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
7642,Not Found,2314,http://ec2.insiderpages.com/${IP_STORE_g1}
9998,Not Found,2298,http://ec2.insiderpages.com/${IP_STORE_g1}
9914,Not Found,2311,http://ec2.insiderpages.com/${IP_STORE_g1}
9801,Not Found,2329,http://ec2.insiderpages.com/${IP_STORE_g1}
10027,Not Found,2335,http://ec2.insiderpages.com/${IP_STORE_g1}
11311,OK,95745,http://ec2.insiderpages.com/store_finder
9911,Internal Server Error,26236,http://ec2.insiderpages.com/b/15257327337/lenscrafters-los-angeles-2
10740,Service Unavailable.,1891,http://ec2.insiderpages.com/b/3711833733/rhoades-geraldine-monument
11476,Non HTTP response message: Unexpected end of file from server,3461,http://ec2.insiderpages.com/store_finder/find/jcpenney
11053,Non HTTP response message: Unexpected end of file from server,3627,http://ec2.insiderpages.com/store_finder/find/macys
17463,Non HTTP response message: Unexpected end of file from server,3666,http://ec2.insiderpages.com/store_finder/find/radioshack
16328,Non HTTP response message: Unexpected end of file from server,3677,http://ec2.insiderpages.com/store_finder/find/napa_auto_parts
11673,Non HTTP response message: Unexpected end of file from server,2137,http://ec2.insiderpages.com/store_finder
14962,Non HTTP response message: Unexpected end of file from server,3694,http://ec2.insiderpages.com/store_finder/find/giant_eagle
27067,OK,95827,http://ec2.insiderpages.com/store_finder
1166,Internal Server Error,26359,http://ec2.insiderpages.com/b/15250716802/red-roof-inn-philadelphia-oxford-valley-langhorne
9478,Not Found,2356,http://ec2.insiderpages.com/${IP_STORE_g1}
7949,Service Unavailable.,1636,http://ec2.insiderpages.com/store_finder/find/long_john_silvers
7892,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10923,Service Unavailable.,80,http://ec2.insiderpages.com/
12271,Service Unavailable.,80,http://ec2.insiderpages.com/
11286,Service Unavailable.,80,http://ec2.insiderpages.com/
5840,Service Unavailable.,1891,http://ec2.insiderpages.com/b/3722775673/panera-bread-alexandria
6088,Service Unavailable.,1707,http://ec2.insiderpages.com/store_finder/find/weis_markets
5537,Service Unavailable.,1797,http://ec2.insiderpages.com/b/3711774570/ymca-denver-6
6640,Service Unavailable.,1899,http://ec2.insiderpages.com/b/3710768089/steve-madden-santa-monica
6715,Service Unavailable.,80,http://ec2.insiderpages.com/
5522,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7398,Service Unavailable.,1871,http://ec2.insiderpages.com/b/15246351118/tmobile-washington-dc-2
6486,Service Unavailable.,1954,http://ec2.insiderpages.com/b/15248440379/state-farm-insurance-maywood
9114,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/lumber_liquidators/Seattle/WA
8288,Service Unavailable.,1902,http://ec2.insiderpages.com/b/15247404192/salvation-army-seattle-4
8260,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8310,Service Unavailable.,1841,http://ec2.insiderpages.com/b/15246740260/bank-one-chicago-3
9641,Service Unavailable.,1865,http://ec2.insiderpages.com/b/3710125490/china-wok-north-hills
6191,Service Unavailable.,80,http://ec2.insiderpages.com/
10729,Service Unavailable.,1639,http://ec2.insiderpages.com/store_finder/find/ben_bridge
9145,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/in_n_out/Dallas/TX
6375,Service Unavailable.,1602,http://ec2.insiderpages.com/store_finder/find/taco_del_mar
8117,Service Unavailable.,1916,http://ec2.insiderpages.com/b/15253878807/conrad-hotels-beverly-hills
7813,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/j_crew/SanDiego/CA
8596,Service Unavailable.,80,http://ec2.insiderpages.com/
7427,Service Unavailable.,1635,http://ec2.insiderpages.com/store_finder/find/williams_sonoma
7232,Service Unavailable.,1615,http://ec2.insiderpages.com/store_finder/find/casual_corner
7709,Service Unavailable.,80,http://ec2.insiderpages.com/
7107,Service Unavailable.,1593,http://ec2.insiderpages.com/store_finder/find/tiffany
7158,Service Unavailable.,80,http://ec2.insiderpages.com/
8498,Service Unavailable.,1623,http://ec2.insiderpages.com/store_finder/find/port_of_subs
8613,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/adecco/Philadelphia/PA
9376,Service Unavailable.,80,http://ec2.insiderpages.com/
9972,Service Unavailable.,1859,http://ec2.insiderpages.com/b/15237645617/cvspharmacy-philadelphia-2
11569,Service Unavailable.,80,http://ec2.insiderpages.com/
11471,Service Unavailable.,80,http://ec2.insiderpages.com/
11183,Service Unavailable.,80,http://ec2.insiderpages.com/
9982,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/bp_oil_company/Chicago/IL
10426,Service Unavailable.,1839,http://ec2.insiderpages.com/b/15239844609/agway-flemington-1
9917,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
11432,Service Unavailable.,1870,http://ec2.insiderpages.com/b/3713307576/steve-madden-atlanta
11621,Service Unavailable.,1929,http://ec2.insiderpages.com/b/3713557775/friedmans-jewelers-conyers
9384,Service Unavailable.,1885,http://ec2.insiderpages.com/b/3710315841/quality-inn-lake-forest
4992,Not Found,2344,http://ec2.insiderpages.com/${IP_STORE_g1}
7257,Not Found,2332,http://ec2.insiderpages.com/${IP_STORE_g1}
301,OK,95731,http://ec2.insiderpages.com/store_finder
10138,Not Found,2298,http://ec2.insiderpages.com/${IP_STORE_g1}
12883,Not Found,2307,http://ec2.insiderpages.com/${IP_STORE_g1}
16032,OK,95780,http://ec2.insiderpages.com/store_finder
13011,OK,95643,http://ec2.insiderpages.com/store_finder
8445,Service Unavailable.,1603,http://ec2.insiderpages.com/store_finder/find/tiffany
21874,OK,42936,http://ec2.insiderpages.com/store_finder
19997,OK,95780,http://ec2.insiderpages.com/store_finder
1446,Internal Server Error,26198,http://ec2.insiderpages.com/b/15240191917/merry-maids-mineola-1
10137,Service Unavailable.,1573,http://ec2.insiderpages.com/store_finder/find/bon_ton
10883,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/bed_bath_and_beyond/Atlanta/GA
10970,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10145,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/guess/Seattle/WA
8157,Service Unavailable.,80,http://ec2.insiderpages.com/
8247,Service Unavailable.,80,http://ec2.insiderpages.com/
8042,Service Unavailable.,80,http://ec2.insiderpages.com/
8077,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/aldi/SanFrancisco/CA
9765,Service Unavailable.,80,http://ec2.insiderpages.com/
7636,Service Unavailable.,1601,http://ec2.insiderpages.com/store_finder/find/foot_locker
8390,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/ritz_carlton/Atlanta/GA
8082,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/buca_di_beppo/Chicago/IL
7950,Service Unavailable.,80,http://ec2.insiderpages.com/
8783,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8982,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/kum_and_go/LasVegas/NV
9869,Service Unavailable.,1599,http://ec2.insiderpages.com/store_finder/find/ups_store
10016,Service Unavailable.,80,http://ec2.insiderpages.com/
7641,Service Unavailable.,1830,http://ec2.insiderpages.com/b/3722092956/benetton-houston
10395,Service Unavailable.,1664,http://ec2.insiderpages.com/store_finder/find/stanley_steemer_cleaners
7817,Service Unavailable.,1888,http://ec2.insiderpages.com/b/3721913376/buca-di-beppo-houston-1
8350,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/herbalife/SanFrancisco/CA
9317,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/fifth_third_bank/NewYork/NY
7752,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/dominos/Boston/MA
11349,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/helzberg/Philadelphia/PA
6467,OK,95845,http://ec2.insiderpages.com/store_finder
8996,Not Found,2335,http://ec2.insiderpages.com/${IP_STORE_g1}
18609,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
10298,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10410,Service Unavailable.,1623,http://ec2.insiderpages.com/store_finder/find/abercrombie_and_fitch
11187,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
11232,Service Unavailable.,80,http://ec2.insiderpages.com/
11740,Service Unavailable.,80,http://ec2.insiderpages.com/
21532,Service Unavailable.,80,http://ec2.insiderpages.com/
12589,Service Unavailable.,1616,http://ec2.insiderpages.com/store_finder/find/wet_seal
17824,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
21218,Service Unavailable.,80,http://ec2.insiderpages.com/
18915,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8330,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
18105,Service Unavailable.,80,http://ec2.insiderpages.com/
6249,Service Unavailable.,1632,http://ec2.insiderpages.com/store_finder/find/ponderosa_steak_house
12512,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6242,Service Unavailable.,80,http://ec2.insiderpages.com/
5755,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5920,Service Unavailable.,1582,http://ec2.insiderpages.com/store_finder/find/blimpie
21751,Service Unavailable.,80,http://ec2.insiderpages.com/
5516,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder/results/buca_di_beppo/Washington/DC
7674,Service Unavailable.,80,http://ec2.insiderpages.com/
6471,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5833,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7364,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
6558,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5982,Service Unavailable.,1626,http://ec2.insiderpages.com/store_finder/find/dsw_shoe_warehouse
5408,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
5709,Service Unavailable.,80,http://ec2.insiderpages.com/
21692,Service Unavailable.,80,http://ec2.insiderpages.com/
5390,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8398,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8101,Service Unavailable.,80,http://ec2.insiderpages.com/
9227,Service Unavailable.,1669,http://ec2.insiderpages.com/store_finder/find/boston_market
7791,Service Unavailable.,80,http://ec2.insiderpages.com/
6032,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8502,Service Unavailable.,80,http://ec2.insiderpages.com/
9022,Service Unavailable.,1601,http://ec2.insiderpages.com/store_finder/find/la_quinta
7832,Service Unavailable.,80,http://ec2.insiderpages.com/
10079,Service Unavailable.,80,http://ec2.insiderpages.com/
7934,Service Unavailable.,1893,http://ec2.insiderpages.com/b/3710882023/burger-king-los-angeles-8
9997,Service Unavailable.,1639,http://ec2.insiderpages.com/store_finder/find/sports_authority
7782,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
8645,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
10462,Service Unavailable.,80,http://ec2.insiderpages.com/store_finder
7239,OK,95782,http://ec2.insiderpages.com/store_finder
3046,Not Found,2316,http://ec2.insiderpages.com/${IP_STORE_g1}
2997,Not Found,2305,http://ec2.insiderpages.com/${IP_STORE_g1}
2952,Not Found,2110,http://ec2.insiderpages.com/${IP_STORE_g1}
2918,Not Found,2296,http://ec2.insiderpages.com/${IP_STORE_g1}
9214,OK,95766,http://ec2.insiderpages.com/store_finder
6825,Not Found,2308,http://ec2.insiderpages.com/${IP_STORE_g1}
6858,Not Found,2302,http://ec2.insiderpages.com/${IP_STORE_g1}
6866,Not Found,2341,http://ec2.insiderpages.com/${IP_STORE_g1}
6869,Not Found,2299,http://ec2.insiderpages.com/${IP_STORE_g1}
8455,Not Found,2334,http://ec2.insiderpages.com/${IP_STORE_g1}
9491,Not Found,2329,http://ec2.insiderpages.com/${IP_STORE_g1}
9388,Not Found,2299,http://ec2.insiderpages.com/${IP_STORE_g1}
9423,Not Found,2365,http://ec2.insiderpages.com/${IP_STORE_g1}
9947,Not Found,2339,http://ec2.insiderpages.com/${IP_STORE_g1}
9936,Not Found,2331,http://ec2.insiderpages.com/${IP_STORE_g1}
501,OK,95650,http://ec2.insiderpages.com/store_finder
10702,Not Found,2287,http://ec2.insiderpages.com/${IP_STORE_g1}
10897,OK,2023,http://ec2.insiderpages.com/store_finder
12988,Not Found,2329,http://ec2.insiderpages.com/${IP_STORE_g1}
18732,Not Found,2111,http://ec2.insiderpages.com/${IP_STORE_g1}
